building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,74,11,0.0564930874999999,30.8553166666667,10.0881124102678,6.420417707886901,4.47142567633928,2.08106394910714,1.0432565626488,0,1,1,2,1,-1,-1,-1,-1,1,1,2,1,2,1
2,73,10,0.0554517875,30.93595,8.86272479032738,5.2485267078869,3.68861574568452,2.05311623556547,1.20251087708333,1,0,1,2,1,1,1,1,0,1,1,1,1,2,1
3,78,10,0.0573541416666666,31.0715,2.71706691149391,3.88677733724383,2.76971904499554,1.9993381103356103,1.1741078727353702,1,2,1,1,1,1,1,0,-1,1,1,1,0,1,1
4,74,12,0.0589957208333333,31.129216666666604,4.416607023363089,4.77442126845238,2.86919863125,2.2358313075892795,1.18507100877976,1,2,2,1,1,2,2,1,2,0,1,1,2,2,2
5,73,10,0.0588013916666666,31.193833333333302,3.9944890480654704,4.4253176830357095,3.7181174461309503,2.4830471482142795,1.2898930959821397,1,1,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1
6,76,15,0.0598232625,31.3104666666667,33.5125010361607,13.797336010714199,5.86957777083333,3.1351453623511802,1.68622291592261,1,2,2,1,1,2,2,1,-1,0,1,-1,1,1,1
7,74,12,0.0596156041666667,31.3711999999999,3.3469418467261898,4.908616436011901,4.437707317857139,2.20509679761904,1.60406749761904,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2
8,75,4,0.0605920208333332,31.418466666666603,59.4419358464285,14.8753292273809,6.485122915625,3.95425735818452,2.08614228690476,1,-1,0,1,1,-1,-1,1,-1,-1,0,1,1,1,0
9,73,11,0.0615221708333333,31.4709499999999,2.9903504018413996,5.161955000148501,3.7084692025542,2.06799559756459,1.2969355700920602,2,2,2,1,1,2,2,1,1,-1,2,1,1,2,2
10,74,13,0.0630951583333332,31.562866666666604,6.51599128467262,4.1102621023809505,2.3343545578869,1.2784295877976102,0.8408183212797621,1,0,0,1,1,-1,-1,1,1,1,1,1,1,1,2
11,75,12,0.0631173666666667,31.6099499999999,47.7737588779761,24.3032847184523,9.316948374702381,4.39774576428571,1.84711402797619,1,2,1,1,1,1,1,0,1,-1,1,1,0,1,0
12,74,11,0.0642265208333333,31.6518333333333,8.2592145066825,3.7654760135135095,3.0552050243540196,1.66220923166023,1.1909898079893,2,2,2,1,0,1,1,2,1,1,1,1,1,2,2
13,74,12,0.0636765249999999,31.686933333333396,1.4933330308035702,1.69882886324404,1.2989246233630902,0.8553655711309521,0.729717695386904,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2
14,73,15,0.0630406041666666,31.7233333333333,1.4306722986607099,2.22747506354166,1.72700174047619,0.866496013988095,0.737143631994047,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2
15,71,11,0.0647912833333333,31.7997333333332,1.9079192221726102,2.5272186449404703,2.19006853824404,1.26640514553571,0.9382713683035709,1,1,1,1,1,0,1,1,-1,1,0,1,1,0,0
16,70,4,0.0653686291666666,31.8162,1.7006553659226102,3.1461273625,2.3505438720238,1.08728170148809,0.8017468011904759,0,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1
17,72,7,0.0657498416666666,31.8413333333332,2.63357211860119,3.4867268523809503,2.16787796547619,1.3932779282738,1.2433889566964198,1,0,0,0,1,1,1,1,-1,-1,0,1,1,0,-1
18,72,12,0.0657544,31.856933333333302,2.92248528912978,4.39256755479655,3.3247144466884397,1.4037931575586498,1.12387531660231,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1
19,71,8,0.0664862708333333,31.8764333333334,3.11821302380952,3.70197135178571,2.07562905580357,1.47571682113095,1.2157781635416598,1,1,1,2,2,1,1,-1,-1,1,1,2,1,1,1
20,71,12,0.0670032375,31.892033333333302,4.34540007589285,3.5689697717261897,2.34752728244047,1.46298838244047,1.25751462738095,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2
21,70,2,0.0671704958333332,31.9289,4.998117510416661,3.58463112946428,2.89358125818452,1.1312036247023798,0.8645400339285709,0,1,0,1,1,2,2,1,2,2,2,1,1,2,2
22,71,3,0.0687967375,31.946333333333303,2.7681128648809503,2.22587893958333,1.65971878407738,0.785919900892857,0.567587820684524,1,2,1,1,0,1,1,1,-1,-2,1,1,1,1,0
23,73,2,0.068635375,31.951966666666603,5.08518143973214,3.0481690418154703,1.64736382068452,1.00165501517857,0.7634168044642851,1,1,1,0,0,1,1,-1,-1,-1,1,1,1,0,-1
24,70,5,0.069767975,31.951533333333302,4.01165525853876,2.58794994594594,1.77588458033858,0.737438728541728,0.46431159266409205,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2
25,69,0,0.0712064375000001,31.9336666666667,22.247460846875,8.88957392321429,3.156274425,1.6103609327380901,1.12820232187499,1,1,1,1,-1,1,1,1,2,2,1,1,1,1,0
26,66,4,0.0717203208333333,31.9074,3.4717215324404704,2.1750504534226103,1.5912210193452299,1.21366266770833,1.1843446272321398,1,2,1,-1,-1,1,1,-1,1,1,1,1,1,2,0
27,68,0,0.0716544083333333,31.8981,2.63546253363095,1.66135639761904,1.4527201708333302,0.753568435863095,0.567732195386904,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2
28,67,0,0.0711330249999999,31.8994,14.527607196317101,8.43456264003564,4.444581535194531,1.21555069631719,0.833594648203148,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,0,-2,-2
29,69,8,0.0710650541666665,31.894633333333303,13.797831756547598,9.28563429419642,5.588429560565469,1.9819746827380902,1.62285557604166,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2
30,68,2,0.0707805875,31.886833333333396,5.44472037708333,4.91291138511904,3.60413206622023,2.31215113973214,2.00802980684523,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1
31,68,3,0.0716105666666666,31.8833666666667,2.98469108152658,2.6055893057618,1.94242009830709,1.14685231081081,1.07065299792099,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,0,-1,-1
32,68,2,0.0714193708333333,31.863866666666603,2.28296142083333,1.4505070174107098,1.07615336770833,0.642904851785714,0.51498724672619,1,1,1,1,2,1,0,2,1,1,2,2,2,2,2
33,68,0,0.0730707416666666,31.844366666666602,4.97778516830357,3.50591993571428,2.8631709733630895,1.3708851702380902,0.709173507142857,1,0,0,1,1,1,1,-1,1,-1,1,1,1,1,1
34,67,0,0.0740573833333332,31.8344,6.735312574255951,4.69351496577381,2.71993968303571,2.10973696324404,2.01017476309523,1,0,1,1,2,1,1,2,-1,1,1,0,1,1,0
35,66,4,0.0760780749999999,31.8361333333333,9.36792701885952,5.31265460246509,3.41745521621621,1.88114373893673,1.5078221431541399,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1
36,69,0,0.0771031791666667,31.8205333333333,4.94637666517857,3.1510168203868996,2.23640172529761,1.48246395922619,1.34635018630952,1,1,0,1,0,0,0,-2,-2,-2,0,1,1,-1,-1
37,66,6,0.0775337166666667,31.804933333333203,2.4957254744047597,3.603857103125,2.5711939391369,1.50048006696428,1.38163075119047,1,2,2,1,1,1,1,-1,-1,-1,1,1,1,1,1
38,74,3,0.0767974958333333,31.7901999999999,5.92241606041666,4.64767618720237,3.0372501553571403,1.6802615748511898,1.37697985729166,-1,1,0,1,1,1,1,1,1,-1,1,0,1,1,0
39,69,0,0.0768278333333333,31.7888999999999,11.390935539352501,7.52630688387288,5.33907936738936,2.33786573953073,2.05122931170181,1,1,1,1,0,1,1,-1,-1,-1,1,1,1,2,1
40,66,3,0.0771311958333333,31.7919333333332,14.1744991363095,9.16637046711309,6.800909680803571,3.56614640178571,3.01168908110119,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2
41,68,1,0.0776870291666666,31.7906333333332,10.3506637055059,5.790127938839281,4.50941832127976,1.92918150059523,1.4777219860119,1,1,1,0,0,-1,0,1,-1,-1,1,1,1,0,1
42,65,1,0.0772897416666667,31.7849999999999,13.854925483664902,7.58297049272349,5.8539418041283,1.4225850001484999,0.7947880986040979,1,1,1,0,0,1,1,0,1,1,1,2,1,2,2
43,68,1,0.0772026624999999,31.769216666666605,6.312866690625,4.2205084327380895,2.92732954002976,1.16559177187499,0.608304485119047,1,0,0,1,1,1,1,2,1,1,1,2,1,1,1
